direction,entry_time,entry_price,exit_time,exit_price,duration,pnl,reason
LONG,2026-06-09T12:00,1676.9,2026-06-09T13:00,1666.71,1,-0.71,Signal flip
LONG,2026-06-11T04:00,1656.89,2026-06-11T05:00,1647.95,1,-0.64,Signal flip
LONG,2026-06-11T06:00,1654.82,2026-06-11T07:00,1654.41,1,-0.12,Signal flip
LONG,2026-06-11T08:00,1659.96,2026-06-11T12:00,1651.84,4,-0.59,Signal flip
LONG,2026-06-11T17:00,1688.66,2026-06-12T06:00,1657.34,13,-1.95,Signal flip
LONG,2026-06-12T07:00,1662.12,2026-06-12T13:00,1657.6,6,-0.37,Signal flip
LONG,2026-06-12T14:00,1685.64,2026-06-12T15:00,1660.08,1,-1.62,Signal flip
LONG,2026-06-12T16:00,1672.9,2026-06-14T12:00,1666.9,44,-0.46,Signal flip
LONG,2026-06-14T20:00,1670.48,2026-06-17T19:00,1734.72,71,3.75,Signal flip
LONG,2026-06-18T00:00,1752.97,2026-06-18T03:00,1744.17,3,-0.6,Signal flip
LONG,2026-06-18T12:00,1750.41,2026-06-18T13:00,1736.78,1,-0.88,Signal flip
LONG,2026-06-20T05:00,1726.1,2026-06-20T08:00,1722.83,3,-0.29,Signal flip
LONG,2026-06-20T09:00,1728.47,2026-06-20T13:00,1717.56,4,-0.73,Signal flip
LONG,2026-06-20T14:00,1733.48,2026-06-21T11:00,1725.36,21,-0.57,Signal flip
LONG,2026-06-21T14:00,1728.44,2026-06-21T17:00,1727.36,3,-0.16,Signal flip
LONG,2026-06-21T18:00,1735.39,2026-06-21T20:00,1721.3,2,-0.91,Signal flip
LONG,2026-06-22T01:00,1743.82,2026-06-22T21:00,1732.74,20,-0.74,Signal flip
LONG,2026-06-29T17:00,1628.03,2026-06-30T02:00,1590.57,9,-2.4,Signal flip
LONG,2026-06-30T06:00,1593.72,2026-06-30T07:00,1592.51,1,-0.18,Signal flip
LONG,2026-07-01T03:00,1594.81,2026-07-01T06:00,1575.99,3,-1.28,Signal flip
LONG,2026-07-01T13:00,1597.22,2026-07-08T01:00,1755.94,156,9.84,Signal flip
LONG,2026-07-09T06:00,1755.26,2026-07-09T10:00,1746.31,4,-0.61,Signal flip
LONG,2026-07-10T01:00,1767.62,2026-07-13T03:00,1780.55,74,0.63,Signal flip
LONG,2026-07-14T05:00,1787.04,2026-07-14T06:00,1783.19,1,-0.32,Signal flip
LONG,2026-07-14T10:00,1800.12,2026-07-17T01:00,1851.21,63,2.74,Signal flip
LONG,2026-07-18T17:00,1852.82,2026-07-20T05:00,1855.45,36,0.04,Signal flip
LONG,2026-07-20T07:00,1863.95,2026-07-23T12:00,1904.64,77,2.08,Signal flip
LONG,2026-07-26T03:00,1882.21,2026-07-26T07:00,1881.56,4,-0.13,Signal flip
LONG,2026-07-26T09:00,1883.8,2026-07-27T22:00,1893.6,37,0.42,Signal flip
LONG,2026-07-28T15:00,1920.02,2026-07-28T17:00,1901.89,2,-1.04,Signal flip
LONG,2026-07-28T18:00,1911.22,2026-07-29T01:00,1905.7,7,-0.39,Signal flip
LONG,2026-07-29T02:00,1911.1,2026-07-29T03:00,1892.7,1,-1.06,Signal flip
LONG,2026-07-29T05:00,1912.54,2026-07-29T12:00,1905.23,7,-0.48,Signal flip
LONG,2026-07-29T13:00,1909.24,2026-07-29T14:00,1895.23,1,-0.83,Signal flip
LONG,2026-07-29T17:00,1916.16,2026-07-29T19:00,1888.56,2,-1.54,Signal flip
LONG,2026-07-29T22:00,1907.18,2026-07-30T00:00,1898.22,2,-0.57,Signal flip
LONG,2026-07-30T01:00,1916.77,2026-07-30T04:00,1901.99,3,-0.87,Signal flip
LONG,2026-07-30T05:00,1906.34,2026-07-30T06:00,1901.32,1,-0.36,Signal flip
LONG,2026-07-30T08:00,1914.99,2026-07-31T02:00,1904.15,18,-0.67,Signal flip
LONG,2026-08-02T19:00,1882.2,2026-08-03T00:00,1873.87,5,-0.54,Signal flip
LONG,2026-08-03T14:00,1873.79,2026-08-03T15:00,1863.34,1,-0.66,Signal flip
LONG,2026-08-04T11:00,1872.89,2026-08-04T13:00,1862.06,2,-0.68,Signal flip
LONG,2026-08-04T14:00,1873.03,2026-08-04T16:00,1869.68,2,-0.28,Signal flip
LONG,2026-08-04T18:00,1875.29,2026-08-04T23:00,1869.75,5,-0.4,Signal flip
LONG,2026-08-05T01:00,1873.37,2026-08-05T03:00,1867.75,2,-0.4,Signal flip
LONG,2026-08-05T05:00,1873.46,2026-08-05T06:00,1869.88,1,-0.29,Signal flip
LONG,2026-08-05T07:00,1872.2,2026-08-05T08:00,1869.99,1,-0.22,Signal flip
LONG,2026-08-05T09:00,1871.94,2026-08-05T10:00,1868.33,1,-0.29,Signal flip
LONG,2026-08-05T12:00,1876.25,2026-08-09T23:00,1910.65,107,1.73,Signal flip
LONG,2026-08-10T00:00,1912.78,2026-08-10T12:00,1906.0,12,-0.45,Signal flip
LONG,2026-08-12T09:00,1905.84,2026-08-12T14:00,1887.79,5,-1.05,Signal flip
LONG,2026-08-13T05:00,1895.81,2026-08-13T08:00,1890.05,3,-0.4,Signal flip
LONG,2026-08-13T14:00,1893.43,2026-08-13T15:00,1880.01,1,-0.81,Signal flip
LONG,2026-08-16T16:00,1889.58,2026-08-16T20:00,1882.0,4,-0.5,Signal flip
LONG,2026-08-17T01:00,1891.65,2026-08-22T08:00,2423.3,127,28.01,Dataset end
