direction,entry_time,entry_price,exit_time,exit_price,duration,pnl,reason
SHORT,2026-02-18T14:00,1974.66,2026-02-20T08:00,1960.0,42,0.65,Signal flip
LONG,2026-02-20T08:00,1960.0,2026-02-20T13:00,1934.11,5,-1.42,Signal flip
SHORT,2026-02-20T13:00,1934.11,2026-02-20T16:00,1968.62,3,-1.85,Signal flip
LONG,2026-02-20T16:00,1968.62,2026-02-22T13:00,1950.95,45,-1.0,Signal flip
SHORT,2026-02-22T13:00,1950.95,2026-02-25T01:00,1918.34,60,1.6,Signal flip
LONG,2026-02-25T01:00,1918.34,2026-02-27T01:00,2021.9,48,5.3,Signal flip
SHORT,2026-02-27T01:00,2021.9,2026-02-27T03:00,2045.39,2,-1.25,Signal flip
LONG,2026-02-27T03:00,2045.39,2026-02-27T10:00,1980.8,7,-3.26,Signal flip
SHORT,2026-02-27T10:00,1980.8,2026-02-28T21:00,1957.69,35,1.08,Signal flip
LONG,2026-02-28T21:00,1957.69,2026-03-01T20:00,1914.26,23,-2.32,Signal flip
SHORT,2026-03-01T20:00,1914.26,2026-03-02T15:00,2047.33,19,-6.6,Signal flip
LONG,2026-03-02T15:00,2047.33,2026-03-03T09:00,1951.58,18,-4.78,Signal flip
SHORT,2026-03-03T09:00,1951.58,2026-03-04T08:00,2063.71,23,-5.53,Signal flip
LONG,2026-03-04T08:00,2063.71,2026-03-05T18:00,2076.59,34,0.52,Signal flip
SHORT,2026-03-05T18:00,2076.59,2026-03-09T04:00,1977.31,82,4.92,Signal flip
LONG,2026-03-09T04:00,1977.31,2026-03-11T03:00,2021.17,47,2.12,Signal flip
SHORT,2026-03-11T03:00,2021.17,2026-03-11T14:00,2062.68,11,-2.11,Signal flip
LONG,2026-03-11T14:00,2062.68,2026-03-12T04:00,2023.09,14,-2.02,Signal flip
SHORT,2026-03-12T04:00,2023.09,2026-03-12T10:00,2069.86,6,-2.36,Signal flip
LONG,2026-03-12T10:00,2069.86,2026-03-14T02:00,2092.39,40,0.99,Signal flip
SHORT,2026-03-14T02:00,2092.39,2026-03-15T02:00,2101.99,24,-0.56,Signal flip
LONG,2026-03-15T02:00,2101.99,2026-03-18T11:00,2269.34,81,7.86,Signal flip
SHORT,2026-03-18T11:00,2269.34,2026-03-21T03:00,2153.6,64,5.27,Signal flip
LONG,2026-03-21T03:00,2153.6,2026-03-21T23:00,2084.87,20,-3.29,Signal flip
SHORT,2026-03-21T23:00,2084.87,2026-03-23T12:00,2144.27,37,-2.87,Signal flip
LONG,2026-03-23T12:00,2144.27,2026-03-24T18:00,2118.92,30,-1.28,Signal flip
SHORT,2026-03-24T18:00,2118.92,2026-03-24T21:00,2148.88,3,-1.49,Signal flip
LONG,2026-03-24T21:00,2148.88,2026-03-26T04:00,2149.71,31,-0.06,Signal flip
SHORT,2026-03-26T04:00,2149.71,2026-03-28T16:00,2024.78,60,6.07,Signal flip
LONG,2026-03-28T16:00,2024.78,2026-03-29T00:00,1999.16,8,-1.37,Signal flip
SHORT,2026-03-29T00:00,1999.16,2026-03-30T02:00,2029.93,26,-1.62,Signal flip
LONG,2026-03-30T02:00,2029.93,2026-04-02T03:00,2056.33,73,1.2,Signal flip
SHORT,2026-04-02T03:00,2056.33,2026-04-04T19:00,2064.71,64,-0.51,Signal flip
LONG,2026-04-04T19:00,2064.71,2026-04-05T06:00,2038.32,11,-1.38,Signal flip
SHORT,2026-04-05T06:00,2038.32,2026-04-05T19:00,2062.37,13,-1.27,Signal flip
LONG,2026-04-05T19:00,2062.37,2026-04-07T03:00,2108.37,32,2.13,Signal flip
SHORT,2026-04-07T03:00,2108.37,2026-04-07T22:00,2219.77,19,-5.12,Signal flip
LONG,2026-04-07T22:00,2219.77,2026-04-09T02:00,2181.69,28,-1.82,Signal flip
SHORT,2026-04-09T02:00,2181.69,2026-04-09T17:00,2222.75,15,-1.95,Signal flip
LONG,2026-04-09T17:00,2222.75,2026-04-10T03:00,2186.06,10,-1.75,Signal flip
SHORT,2026-04-10T03:00,2186.06,2026-04-10T11:00,2215.65,8,-1.44,Signal flip
LONG,2026-04-10T11:00,2215.65,2026-04-12T04:00,2212.16,41,-0.26,Signal flip
SHORT,2026-04-12T04:00,2212.16,2026-04-13T16:00,2225.86,36,-0.72,Signal flip
LONG,2026-04-13T16:00,2225.86,2026-04-15T07:00,2316.62,39,3.98,Signal flip
SHORT,2026-04-15T07:00,2316.62,2026-04-15T12:00,2332.98,5,-0.8,Signal flip
LONG,2026-04-15T12:00,2332.98,2026-04-16T11:00,2335.67,23,0.02,Signal flip
SHORT,2026-04-16T11:00,2335.67,2026-04-16T23:00,2348.17,12,-0.63,Signal flip
LONG,2026-04-16T23:00,2348.17,2026-04-17T02:00,2331.75,3,-0.8,Signal flip
SHORT,2026-04-17T02:00,2331.75,2026-04-17T09:00,2359.1,7,-1.26,Signal flip
LONG,2026-04-17T09:00,2359.1,2026-04-18T11:00,2352.96,26,-0.36,Signal flip
SHORT,2026-04-18T11:00,2352.96,2026-04-20T18:00,2334.23,55,0.7,Signal flip
LONG,2026-04-20T18:00,2334.23,2026-04-21T15:00,2310.24,21,-1.13,Signal flip
SHORT,2026-04-21T15:00,2310.24,2026-04-21T23:00,2327.14,8,-0.83,Signal flip
LONG,2026-04-21T23:00,2327.14,2026-04-23T04:00,2347.84,29,0.79,Signal flip
SHORT,2026-04-23T04:00,2347.84,2026-04-26T05:00,2327.84,73,0.76,Signal flip
LONG,2026-04-26T05:00,2327.84,2026-04-27T09:00,2322.19,28,-0.34,Signal flip
SHORT,2026-04-27T09:00,2322.19,2026-04-29T03:00,2311.52,42,0.36,Signal flip
LONG,2026-04-29T03:00,2311.52,2026-04-29T16:00,2267.47,13,-2.01,Signal flip
SHORT,2026-04-29T16:00,2267.47,2026-05-01T03:00,2282.87,35,-0.77,Signal flip
LONG,2026-05-01T03:00,2282.87,2026-05-06T17:00,2349.7,134,2.83,Signal flip
SHORT,2026-05-06T17:00,2349.7,2026-05-08T20:00,2306.65,51,1.77,Signal flip
LONG,2026-05-08T20:00,2306.65,2026-05-11T10:00,2329.94,62,0.91,Signal flip
SHORT,2026-05-11T10:00,2329.94,2026-05-11T22:00,2341.43,12,-0.59,Signal flip
LONG,2026-05-11T22:00,2341.43,2026-05-12T01:00,2311.41,3,-1.38,Signal flip
SHORT,2026-05-12T01:00,2311.41,2026-05-13T08:00,2316.64,31,-0.33,Signal flip
LONG,2026-05-13T08:00,2316.64,2026-05-13T13:00,2262.8,5,-2.42,Signal flip
SHORT,2026-05-13T13:00,2262.8,2026-05-14T15:00,2298.48,26,-1.65,Signal flip
LONG,2026-05-14T15:00,2298.48,2026-05-15T05:00,2245.41,14,-2.41,Signal flip
SHORT,2026-05-15T05:00,2245.41,2026-05-20T07:00,2129.74,122,5.33,Signal flip
LONG,2026-05-20T07:00,2129.74,2026-05-21T11:00,2115.27,28,-0.78,Signal flip
SHORT,2026-05-21T11:00,2115.27,2026-05-21T19:00,2142.83,8,-1.39,Signal flip
LONG,2026-05-21T19:00,2142.83,2026-05-22T07:00,2128.7,12,-0.76,Signal flip
SHORT,2026-05-22T07:00,2128.7,2026-05-23T20:00,2146.3,37,-0.92,Signal flip
LONG,2026-05-23T20:00,2146.3,2026-05-24T21:00,2070.59,25,-3.63,Signal flip
SHORT,2026-05-24T21:00,2070.59,2026-05-25T06:00,2108.99,9,-1.92,Signal flip
LONG,2026-05-25T06:00,2108.99,2026-05-26T01:00,2094.35,19,-0.79,Signal flip
SHORT,2026-05-26T01:00,2094.35,2026-05-26T12:00,2126.2,11,-1.6,Signal flip
LONG,2026-05-26T12:00,2126.2,2026-05-26T15:00,2087.36,3,-1.93,Signal flip
SHORT,2026-05-26T15:00,2087.36,2026-05-29T16:00,2040.45,73,2.2,Signal flip
LONG,2026-05-29T16:00,2040.45,2026-05-31T14:00,2008.06,46,-1.69,Signal flip
SHORT,2026-05-31T14:00,2008.06,2026-06-07T05:00,1604.02,159,25.09,Signal flip
LONG,2026-06-07T05:00,1604.02,2026-06-09T14:00,1645.9,57,2.51,Signal flip
SHORT,2026-06-09T14:00,1645.9,2026-06-11T04:00,1656.89,38,-0.76,Signal flip
LONG,2026-06-11T04:00,1656.89,2026-06-14T12:00,1666.9,80,0.5,Signal flip
SHORT,2026-06-14T12:00,1666.9,2026-06-14T21:00,1718.67,9,-3.11,Signal flip
LONG,2026-06-14T21:00,1718.67,2026-06-17T08:00,1765.31,59,2.61,Signal flip
SHORT,2026-06-17T08:00,1765.31,2026-06-20T04:00,1713.52,68,2.92,Signal flip
LONG,2026-06-20T04:00,1713.52,2026-06-21T21:00,1718.6,41,0.2,Signal flip
SHORT,2026-06-21T21:00,1718.6,2026-06-22T02:00,1737.28,5,-1.18,Signal flip
LONG,2026-06-22T02:00,1737.28,2026-06-22T22:00,1724.15,20,-0.86,Signal flip
SHORT,2026-06-22T22:00,1724.15,2026-06-25T09:00,1648.88,59,4.46,Signal flip
LONG,2026-06-25T09:00,1648.88,2026-06-25T11:00,1633.27,2,-1.05,Signal flip
SHORT,2026-06-25T11:00,1633.27,2026-06-27T01:00,1576.01,38,3.53,Signal flip
LONG,2026-06-27T01:00,1576.01,2026-06-28T00:00,1574.75,23,-0.18,Signal flip
SHORT,2026-06-28T00:00,1574.75,2026-06-29T06:00,1582.82,30,-0.61,Signal flip
LONG,2026-06-29T06:00,1582.82,2026-06-29T13:00,1572.74,7,-0.74,Signal flip
SHORT,2026-06-29T13:00,1572.74,2026-06-29T15:00,1580.26,2,-0.58,Signal flip
LONG,2026-06-29T15:00,1580.26,2026-06-30T10:00,1584.51,19,0.17,Signal flip
SHORT,2026-06-30T10:00,1584.51,2026-07-01T04:00,1599.35,18,-1.03,Signal flip
LONG,2026-07-01T04:00,1599.35,2026-07-01T10:00,1573.43,6,-1.72,Signal flip
SHORT,2026-07-01T10:00,1573.43,2026-07-01T14:00,1601.18,4,-1.83,Signal flip
LONG,2026-07-01T14:00,1601.18,2026-07-05T11:00,1760.08,93,9.82,Signal flip
SHORT,2026-07-05T11:00,1760.08,2026-07-05T14:00,1772.56,3,-0.8,Signal flip
LONG,2026-07-05T14:00,1772.56,2026-07-06T09:00,1758.67,19,-0.88,Signal flip
SHORT,2026-07-06T09:00,1758.67,2026-07-06T17:00,1788.26,8,-1.75,Signal flip
LONG,2026-07-06T17:00,1788.26,2026-07-07T07:00,1771.24,14,-1.05,Signal flip
SHORT,2026-07-07T07:00,1771.24,2026-07-07T15:00,1797.45,8,-1.56,Signal flip
LONG,2026-07-07T15:00,1797.45,2026-07-07T23:00,1771.45,8,-1.55,Signal flip
SHORT,2026-07-07T23:00,1771.45,2026-07-09T09:00,1755.78,34,0.79,Signal flip
LONG,2026-07-09T09:00,1755.78,2026-07-09T11:00,1744.02,2,-0.77,Signal flip
SHORT,2026-07-09T11:00,1744.02,2026-07-09T19:00,1748.51,8,-0.36,Signal flip
LONG,2026-07-09T19:00,1748.51,2026-07-10T00:00,1743.09,5,-0.41,Signal flip
SHORT,2026-07-10T00:00,1743.09,2026-07-10T01:00,1767.62,1,-1.49,Signal flip
LONG,2026-07-10T01:00,1767.62,2026-07-12T10:00,1799.4,57,1.7,Signal flip
SHORT,2026-07-12T10:00,1799.4,2026-07-12T12:00,1807.01,2,-0.52,Signal flip
LONG,2026-07-12T12:00,1807.01,2026-07-13T03:00,1780.55,15,-1.56,Signal flip
SHORT,2026-07-13T03:00,1780.55,2026-07-14T10:00,1800.12,31,-1.19,Signal flip
LONG,2026-07-14T10:00,1800.12,2026-07-16T11:00,1885.26,49,4.63,Signal flip
SHORT,2026-07-16T11:00,1885.26,2026-07-18T17:00,1852.82,54,1.65,Signal flip
LONG,2026-07-18T17:00,1852.82,2026-07-20T06:00,1849.73,37,-0.27,Signal flip
SHORT,2026-07-20T06:00,1849.73,2026-07-20T11:00,1893.2,5,-2.4,Signal flip
LONG,2026-07-20T11:00,1893.2,2026-07-23T04:00,1919.74,65,1.3,Signal flip
SHORT,2026-07-23T04:00,1919.74,2026-07-25T18:00,1875.48,62,2.26,Signal flip
LONG,2026-07-25T18:00,1875.48,2026-07-27T23:00,1892.53,53,0.81,Signal flip
SHORT,2026-07-27T23:00,1892.53,2026-07-28T20:00,1918.57,21,-1.46,Signal flip
LONG,2026-07-28T20:00,1918.57,2026-07-29T14:00,1895.23,18,-1.32,Signal flip
SHORT,2026-07-29T14:00,1895.23,2026-07-30T08:00,1914.99,18,-1.13,Signal flip
LONG,2026-07-30T08:00,1914.99,2026-07-31T04:00,1905.96,20,-0.57,Signal flip
SHORT,2026-07-31T04:00,1905.96,2026-08-02T05:00,1876.33,49,1.48,Signal flip
LONG,2026-08-02T05:00,1876.33,2026-08-02T12:00,1857.06,7,-1.13,Signal flip
SHORT,2026-08-02T12:00,1857.06,2026-08-02T18:00,1875.86,6,-1.1,Signal flip
LONG,2026-08-02T18:00,1875.86,2026-08-03T04:00,1854.97,10,-1.21,Signal flip
SHORT,2026-08-03T04:00,1854.97,2026-08-03T19:00,1870.2,15,-0.91,Signal flip
LONG,2026-08-03T19:00,1870.2,2026-08-04T00:00,1851.3,5,-1.11,Signal flip
SHORT,2026-08-04T00:00,1851.3,2026-08-04T01:00,1867.64,1,-0.97,Signal flip
LONG,2026-08-04T01:00,1867.64,2026-08-04T08:00,1857.89,7,-0.62,Signal flip
SHORT,2026-08-04T08:00,1857.89,2026-08-04T10:00,1866.94,2,-0.58,Signal flip
LONG,2026-08-04T10:00,1866.94,2026-08-07T04:00,1897.44,66,1.53,Signal flip
SHORT,2026-08-07T04:00,1897.44,2026-08-07T08:00,1910.7,4,-0.79,Signal flip
LONG,2026-08-07T08:00,1910.7,2026-08-09T03:00,1914.04,43,0.07,Signal flip
SHORT,2026-08-09T03:00,1914.04,2026-08-09T09:00,1921.45,6,-0.49,Signal flip
LONG,2026-08-09T09:00,1921.45,2026-08-10T00:00,1912.78,15,-0.55,Signal flip
SHORT,2026-08-10T00:00,1912.78,2026-08-10T01:00,1925.23,1,-0.75,Signal flip
LONG,2026-08-10T01:00,1925.23,2026-08-10T04:00,1915.79,3,-0.59,Signal flip
SHORT,2026-08-10T04:00,1915.79,2026-08-10T05:00,1923.17,1,-0.48,Signal flip
LONG,2026-08-10T05:00,1923.17,2026-08-10T12:00,1906.0,7,-0.99,Signal flip
SHORT,2026-08-10T12:00,1906.0,2026-08-12T04:00,1889.42,40,0.78,Signal flip
LONG,2026-08-12T04:00,1889.42,2026-08-12T21:00,1877.95,17,-0.71,Signal flip
SHORT,2026-08-12T21:00,1877.95,2026-08-13T06:00,1898.62,9,-1.19,Signal flip
LONG,2026-08-13T06:00,1898.62,2026-08-13T11:00,1880.39,5,-1.06,Signal flip
SHORT,2026-08-13T11:00,1880.39,2026-08-13T13:00,1890.39,2,-0.63,Signal flip
LONG,2026-08-13T13:00,1890.39,2026-08-13T15:00,1880.01,2,-0.65,Signal flip
SHORT,2026-08-13T15:00,1880.01,2026-08-14T01:00,1889.41,10,-0.6,Signal flip
LONG,2026-08-14T01:00,1889.41,2026-08-14T03:00,1883.0,2,-0.44,Signal flip
SHORT,2026-08-14T03:00,1883.0,2026-08-15T02:00,1884.94,23,-0.2,Signal flip
LONG,2026-08-15T02:00,1884.94,2026-08-15T08:00,1877.05,6,-0.52,Signal flip
SHORT,2026-08-15T08:00,1877.05,2026-08-15T12:00,1883.86,4,-0.46,Signal flip
LONG,2026-08-15T12:00,1883.86,2026-08-16T05:00,1879.81,17,-0.31,Signal flip
SHORT,2026-08-16T05:00,1879.81,2026-08-16T16:00,1889.58,11,-0.62,Signal flip
LONG,2026-08-16T16:00,1889.58,2026-08-16T21:00,1875.56,5,-0.84,Signal flip
SHORT,2026-08-16T21:00,1875.56,2026-08-17T02:00,1902.36,5,-1.51,Signal flip
LONG,2026-08-17T02:00,1902.36,2026-08-18T09:00,1896.93,31,-0.39,Signal flip
SHORT,2026-08-18T09:00,1896.93,2026-08-18T11:00,1903.11,2,-0.42,Signal flip
LONG,2026-08-18T11:00,1903.11,2026-08-18T13:00,1897.84,2,-0.38,Signal flip
SHORT,2026-08-18T13:00,1897.84,2026-08-18T14:00,1911.02,1,-0.79,Signal flip
LONG,2026-08-18T14:00,1911.02,2026-08-22T08:00,2423.3,90,26.71,Dataset end
