Logic,Fast_EMA,Slow_EMA,Total_Ret_Pct,CAGR_Pct,Alpha_Pct,Max_DD_Pct,Sharpe,Sortino,Calmar,Win_Rate_Pct,Profit_Factor,Expectancy_Pct,Total_Trades,Avg_Hold_Hours,Exposure_Pct,Fees_Applied_Pct,Pos_Months,M_Jan,M_Feb,M_Mar,M_Apr,M_May,M_Jun,M_Jul,M_Aug
EMA_CROSS_LONG_ONLY,46,65,-20.67,-30.39,-2.0,43.69,-0.76,-0.75,-0.7,24.32,0.77,-0.48,37,70.5,46.59,3.7,2,-2.24,-21.46,0.18,-2.79,-3.85,-10.8,-2.84,27.32
EMA_CROSS_SAR,46,65,-29.48,-42.09,-10.8,63.56,-0.63,-0.85,-0.66,22.97,0.92,-0.16,74,75.7,100.0,7.4,3,14.77,-26.16,-7.2,-11.92,3.32,-0.93,-20.11,24.49
EMA_CROSS_LONG_ONLY,46,66,-20.61,-30.3,-1.93,43.64,-0.76,-0.74,-0.69,26.32,0.77,-0.46,38,68.6,46.57,3.8,2,-2.68,-20.72,0.66,-2.86,-4.04,-10.89,-3.57,27.62
EMA_CROSS_SAR,46,66,-29.3,-41.86,-10.62,63.14,-0.63,-0.84,-0.66,22.37,0.92,-0.15,76,73.7,100.0,7.6,3,13.75,-24.76,-6.31,-12.04,2.91,-1.14,-21.23,25.08
EMA_CROSS_LONG_ONLY,46,67,-21.78,-31.91,-3.11,44.48,-0.82,-0.8,-0.72,23.68,0.75,-0.5,38,68.4,46.39,3.8,2,-2.77,-20.72,0.44,-2.86,-3.96,-11.42,-3.83,27.12
EMA_CROSS_SAR,46,67,-31.4,-44.54,-12.72,64.17,-0.71,-0.95,-0.69,22.37,0.9,-0.19,76,73.7,100.0,7.6,3,13.53,-24.77,-6.74,-12.04,3.08,-2.3,-21.65,24.1
EMA_CROSS_LONG_ONLY,46,68,-22.18,-32.45,-3.51,44.76,-0.84,-0.83,-0.72,23.68,0.74,-0.52,38,68.4,46.43,3.8,1,-2.77,-20.09,-0.21,-3.3,-4.12,-11.39,-3.88,27.12
EMA_CROSS_SAR,46,68,-32.11,-45.43,-13.43,64.54,-0.73,-0.99,-0.7,22.37,0.9,-0.2,76,73.7,100.0,7.6,3,13.53,-23.59,-7.94,-12.84,2.74,-2.24,-21.74,24.1
EMA_CROSS_LONG_ONLY,46,69,-22.52,-32.91,-3.84,45.0,-0.86,-0.85,-0.73,25.0,0.74,-0.51,40,65.0,46.39,4.0,1,-2.76,-20.86,-0.94,-3.3,-4.07,-11.65,-2.45,27.12
EMA_CROSS_SAR,46,69,-32.56,-46.0,-13.88,64.78,-0.75,-1.02,-0.71,22.5,0.89,-0.21,80,70.0,100.0,8.0,3,13.57,-25.05,-9.19,-12.84,2.84,-2.71,-19.38,24.1
EMA_CROSS_LONG_ONLY,46,70,-21.15,-31.04,-2.47,44.04,-0.79,-0.78,-0.7,25.0,0.76,-0.46,40,64.6,46.18,4.0,1,-2.04,-21.26,-1.97,-2.98,-3.64,-10.6,-1.72,26.96
EMA_CROSS_SAR,46,70,-30.19,-43.01,-11.51,64.08,-0.66,-0.89,-0.67,22.5,0.91,-0.16,80,70.0,100.0,8.0,3,15.25,-25.82,-11.12,-12.25,3.75,-0.41,-18.16,23.8
EMA_CROSS_LONG_ONLY,46,71,-18.08,-26.8,0.59,41.87,-0.64,-0.62,-0.64,25.64,0.79,-0.38,39,66.2,46.11,3.9,1,-1.88,-19.76,-1.81,-2.97,-3.39,-10.04,-1.03,26.96
EMA_CROSS_SAR,46,71,-24.74,-35.89,-6.06,61.4,-0.46,-0.62,-0.58,20.51,0.96,-0.07,78,71.8,100.0,7.8,4,15.63,-22.96,-10.93,-12.24,4.3,0.84,-16.99,23.8
EMA_CROSS_LONG_ONLY,46,72,-18.22,-26.99,0.46,41.96,-0.64,-0.63,-0.64,25.64,0.79,-0.38,39,65.9,45.89,3.9,1,-1.88,-19.17,-1.81,-3.35,-3.88,-9.02,-2.13,26.96
EMA_CROSS_SAR,46,72,-25.01,-36.25,-6.33,61.54,-0.47,-0.63,-0.59,21.79,0.96,-0.07,78,71.8,100.0,7.8,4,15.63,-21.84,-10.93,-12.93,3.24,3.03,-18.75,23.8
EMA_CROSS_LONG_ONLY,46,73,-16.06,-23.96,2.62,40.42,-0.54,-0.53,-0.59,25.64,0.82,-0.32,39,65.7,45.75,3.9,1,-1.96,-18.95,-1.81,-3.64,-3.8,-6.84,-1.86,26.96
EMA_CROSS_SAR,46,73,-21.05,-30.9,-2.37,59.44,-0.33,-0.45,-0.52,21.79,1.0,-0.0,78,71.8,100.0,7.8,4,15.44,-21.43,-10.93,-13.45,3.42,7.96,-18.31,23.8
EMA_CROSS_LONG_ONLY,46,74,-18.1,-26.82,0.58,41.86,-0.64,-0.63,-0.64,25.64,0.79,-0.38,39,65.6,45.7,3.9,1,-2.3,-20.07,-1.81,-3.17,-3.9,-8.08,-1.51,26.8
EMA_CROSS_SAR,46,74,-24.84,-36.03,-6.17,61.03,-0.46,-0.63,-0.59,20.51,0.96,-0.07,78,71.8,100.0,7.8,4,14.64,-23.51,-10.93,-12.6,3.2,5.09,-17.79,23.48
EMA_CROSS_LONG_ONLY,46,75,-15.69,-23.43,2.99,40.15,-0.52,-0.51,-0.58,26.32,0.81,-0.32,38,66.9,45.43,3.8,1,-2.3,-17.87,-2.51,-3.17,-3.94,-7.5,-1.35,26.98
EMA_CROSS_SAR,46,75,-20.48,-30.12,-1.8,58.76,-0.31,-0.42,-0.51,22.37,1.0,0.0,76,73.7,100.0,7.6,4,14.64,-19.33,-12.2,-12.6,3.12,6.41,-17.52,23.83
EMA_CROSS_LONG_ONLY,46,76,-12.83,-19.33,5.84,39.07,-0.38,-0.37,-0.49,27.03,0.86,-0.24,37,68.7,45.39,3.7,2,-2.17,-16.84,-2.79,-3.12,-3.94,-7.71,1.06,26.98
EMA_CROSS_SAR,46,76,-15.07,-22.54,3.61,56.07,-0.14,-0.19,-0.4,21.62,1.05,0.09,74,75.7,100.0,7.4,4,14.94,-17.4,-12.69,-12.51,3.12,6.03,-13.5,23.83
EMA_CROSS_LONG_ONLY,46,77,-13.65,-20.52,5.02,40.33,-0.42,-0.41,-0.51,27.03,0.84,-0.27,37,68.4,45.21,3.7,2,-3.56,-17.67,-2.79,-3.04,-4.26,-7.19,2.15,27.11
EMA_CROSS_SAR,46,77,-16.68,-24.83,2.0,55.74,-0.19,-0.26,-0.45,21.62,1.04,0.06,74,75.7,100.0,7.4,4,11.92,-19.06,-12.69,-12.35,2.42,7.11,-11.71,24.09
EMA_CROSS_LONG_ONLY,46,78,-10.72,-16.26,7.95,39.3,-0.29,-0.28,-0.41,29.41,0.89,-0.19,34,74.4,45.18,3.4,2,-3.0,-17.64,-2.79,-2.95,-4.41,-6.11,3.87,27.06
EMA_CROSS_SAR,46,78,-11.19,-16.94,7.49,54.46,-0.02,-0.03,-0.31,23.53,1.1,0.17,68,82.4,100.0,6.8,4,13.11,-18.99,-12.69,-12.19,2.09,9.51,-8.79,23.99
EMA_CROSS_LONG_ONLY,46,79,-10.08,-15.31,8.59,37.83,-0.26,-0.25,-0.4,29.41,0.9,-0.17,34,74.4,45.16,3.4,2,-3.15,-17.24,-2.61,-2.32,-4.41,-4.93,3.32,25.61
EMA_CROSS_SAR,46,79,-9.92,-15.08,8.76,53.26,0.02,0.02,-0.28,22.06,1.11,0.19,68,82.4,100.0,6.8,4,12.75,-18.21,-12.37,-11.06,2.09,12.28,-9.76,21.16
EMA_CROSS_LONG_ONLY,46,80,-7.0,-10.73,11.68,35.69,-0.12,-0.11,-0.3,29.41,0.96,-0.07,34,74.2,45.04,3.4,2,-3.17,-15.08,-1.01,-2.32,-4.41,-5.71,3.32,25.61
EMA_CROSS_SAR,46,80,-3.66,-5.67,15.01,49.19,0.19,0.26,-0.12,25.0,1.18,0.29,68,82.4,100.0,6.8,4,12.72,-13.92,-9.45,-11.06,2.09,10.45,-9.76,21.16
EMA_CROSS_LONG_ONLY,46,81,-7.05,-10.8,11.63,35.59,-0.12,-0.12,-0.3,30.3,0.96,-0.08,33,76.5,45.05,3.3,2,-3.05,-15.69,-0.84,-2.88,-5.18,-3.83,3.09,25.61
EMA_CROSS_SAR,46,81,-3.88,-6.0,14.8,51.09,0.19,0.25,-0.12,25.76,1.17,0.29,66,84.8,100.0,6.6,4,13.0,-15.17,-9.14,-12.06,0.47,14.74,-10.15,21.16
EMA_CROSS_LONG_ONLY,46,82,-7.81,-11.95,10.86,36.12,-0.15,-0.15,-0.33,30.3,0.94,-0.1,33,76.3,44.96,3.3,2,-2.85,-14.98,-1.59,-2.95,-6.16,-3.83,3.09,25.61
EMA_CROSS_SAR,46,82,-5.47,-8.42,13.21,51.64,0.14,0.19,-0.16,27.27,1.16,0.27,66,84.8,100.0,6.6,3,13.45,-13.73,-10.51,-12.19,-1.6,14.74,-10.15,21.16
EMA_CROSS_LONG_ONLY,46,83,-8.02,-12.26,10.65,36.69,-0.16,-0.16,-0.33,30.3,0.94,-0.11,33,76.2,44.89,3.3,2,-2.21,-14.64,-3.14,-3.25,-6.16,-3.76,3.64,25.61
EMA_CROSS_SAR,46,83,-5.93,-9.12,12.75,53.03,0.13,0.18,-0.17,27.27,1.15,0.26,66,84.8,100.0,6.6,3,14.84,-13.04,-13.23,-12.74,-1.6,14.91,-9.19,21.16
EMA_CROSS_LONG_ONLY,46,84,-7.27,-11.14,11.4,36.9,-0.13,-0.13,-0.3,30.3,0.95,-0.08,33,76.2,44.93,3.3,2,-1.32,-14.53,-3.74,-3.23,-5.8,-3.76,3.64,25.61
EMA_CROSS_SAR,46,84,-4.37,-6.76,14.3,53.46,0.18,0.24,-0.13,27.27,1.17,0.29,66,84.8,100.0,6.6,3,16.94,-12.81,-14.29,-12.69,-0.86,14.91,-9.19,21.16
EMA_CROSS_LONG_ONLY,46,85,-5.83,-8.96,12.85,35.55,-0.07,-0.06,-0.25,28.12,0.98,-0.04,32,78.6,44.93,3.2,2,-1.54,-12.65,-2.9,-4.02,-5.69,-3.76,3.06,25.61
EMA_CROSS_SAR,46,85,-1.51,-2.34,17.17,51.35,0.25,0.34,-0.05,25.0,1.21,0.36,64,87.5,100.0,6.4,3,16.41,-9.07,-12.8,-14.11,-0.62,14.91,-10.2,21.16
EMA_CROSS_LONG_ONLY,46,86,-2.51,-3.9,16.16,33.49,0.08,0.08,-0.12,29.03,1.04,0.07,31,81.0,44.82,3.1,2,-1.24,-12.02,-3.18,-2.41,-5.89,-2.91,3.45,25.61
EMA_CROSS_SAR,46,86,5.45,8.65,24.12,49.26,0.43,0.59,0.18,25.81,1.29,0.49,62,90.3,100.0,6.2,3,17.12,-7.76,-13.3,-11.19,-1.03,16.84,-9.52,21.16
EMA_CROSS_LONG_ONLY,46,87,-3.77,-5.84,14.9,34.39,0.02,0.02,-0.17,29.03,1.02,0.03,31,81.0,44.84,3.1,2,-1.49,-12.37,-4.2,-2.32,-5.89,-2.91,3.77,25.61
EMA_CROSS_SAR,46,87,2.73,4.31,21.41,50.63,0.37,0.49,0.09,25.81,1.26,0.45,62,90.3,100.0,6.2,3,16.54,-8.5,-15.12,-11.02,-1.03,16.84,-8.96,21.16
EMA_CROSS_LONG_ONLY,46,88,-2.75,-4.27,15.93,34.19,0.07,0.07,-0.12,26.67,1.04,0.07,30,83.6,44.79,3.0,2,-0.73,-12.7,-3.12,-2.19,-6.76,-2.56,3.77,25.61
EMA_CROSS_SAR,46,88,4.81,7.63,23.49,50.69,0.42,0.57,0.15,25.0,1.28,0.5,60,93.3,100.0,6.0,3,18.2,-9.18,-13.21,-10.79,-2.85,17.67,-8.96,21.16
EMA_CROSS_LONG_ONLY,46,89,-2.24,-3.48,16.44,33.71,0.09,0.09,-0.1,26.67,1.05,0.09,30,83.6,44.8,3.0,2,-0.73,-12.7,-2.77,-2.52,-6.41,-2.23,3.56,25.61
EMA_CROSS_SAR,46,89,5.92,9.41,24.59,50.66,0.45,0.6,0.19,25.0,1.29,0.51,60,93.3,100.0,6.0,3,18.2,-9.18,-12.59,-11.38,-2.13,18.47,-9.33,21.16
EMA_CROSS_LONG_ONLY,46,90,-2.06,-3.2,16.62,34.08,0.1,0.1,-0.09,31.03,1.05,0.09,29,86.5,44.79,2.9,2,-0.73,-12.36,-3.01,-2.71,-6.41,-2.73,4.34,25.61
EMA_CROSS_SAR,46,90,6.22,9.9,24.9,50.75,0.45,0.61,0.2,25.86,1.3,0.53,58,96.6,100.0,5.8,3,18.2,-8.48,-13.08,-11.74,-2.13,17.27,-7.96,21.16
EMA_CROSS_LONG_ONLY,46,91,-2.31,-3.59,16.37,33.57,0.09,0.08,-0.11,34.48,1.05,0.08,29,86.4,44.75,2.9,2,-1.54,-12.55,-4.11,-2.75,-4.36,-2.73,4.77,24.83
EMA_CROSS_SAR,46,91,5.65,8.98,24.33,52.06,0.44,0.59,0.17,27.59,1.3,0.53,58,96.6,100.0,5.8,4,16.29,-8.87,-14.96,-11.79,2.08,17.27,-7.2,19.65
EMA_CROSS_LONG_ONLY,46,92,-4.01,-6.21,14.66,34.69,0.01,0.01,-0.18,31.03,1.01,0.02,29,86.3,44.7,2.9,2,-1.46,-12.69,-5.85,-2.73,-4.17,-2.73,4.7,24.83
EMA_CROSS_SAR,46,92,1.98,3.11,20.65,53.75,0.35,0.47,0.06,25.86,1.25,0.47,58,96.6,100.0,5.8,4,16.48,-9.17,-18.04,-11.77,2.49,17.27,-7.31,19.65
EMA_CROSS_LONG_ONLY,46,93,-4.12,-6.38,14.55,34.78,0.01,0.01,-0.18,31.03,1.01,0.02,29,86.1,44.61,2.9,2,-1.46,-12.69,-5.88,-2.95,-4.1,-2.59,4.63,24.83
EMA_CROSS_SAR,46,93,1.74,2.74,20.42,53.99,0.34,0.46,0.05,25.86,1.25,0.46,58,96.6,100.0,5.8,4,16.48,-9.17,-18.1,-12.17,2.65,17.6,-7.44,19.65
EMA_CROSS_LONG_ONLY,46,94,-4.95,-7.63,13.73,35.18,-0.03,-0.03,-0.22,31.03,0.99,-0.01,29,86.3,44.71,2.9,2,-1.1,-12.58,-6.75,-3.14,-4.1,-2.59,4.37,24.83
EMA_CROSS_SAR,46,94,0.01,0.02,18.69,54.89,0.29,0.4,0.0,25.86,1.23,0.44,58,96.6,100.0,5.8,4,17.35,-8.93,-19.61,-12.49,2.65,17.6,-7.89,19.65
EMA_CROSS_LONG_ONLY,46,95,-5.34,-8.23,13.33,35.38,-0.05,-0.04,-0.23,31.03,0.99,-0.03,29,86.2,44.62,2.9,2,-1.13,-12.65,-6.75,-3.18,-4.04,-2.84,4.3,24.83
EMA_CROSS_SAR,46,95,-0.82,-1.27,17.86,55.09,0.27,0.37,-0.02,25.86,1.22,0.42,58,96.6,100.0,5.8,4,17.26,-9.08,-19.61,-12.56,2.77,17.0,-8.02,19.65
EMA_CROSS_LONG_ONLY,46,96,-2.86,-4.43,15.82,33.65,0.06,0.06,-0.13,32.14,1.04,0.07,28,89.2,44.61,2.8,2,-1.13,-12.7,-4.94,-3.71,-3.89,-1.68,4.24,24.83
EMA_CROSS_SAR,46,96,4.36,6.9,23.03,54.04,0.41,0.55,0.13,25.0,1.28,0.53,56,100.0,100.0,5.6,4,17.26,-9.17,-16.55,-13.52,3.08,19.82,-8.12,19.65
EMA_CROSS_LONG_ONLY,46,97,0.88,1.38,19.56,33.18,0.22,0.22,0.04,34.48,1.11,0.2,29,86.3,44.7,2.9,2,-1.09,-12.65,-4.94,-2.56,-4.42,-1.68,7.45,24.83
EMA_CROSS_SAR,46,97,12.8,20.74,31.48,52.87,0.61,0.83,0.39,25.86,1.37,0.64,58,96.6,100.0,5.8,4,17.37,-9.07,-16.55,-11.43,2.06,19.82,-2.26,19.65
EMA_CROSS_LONG_ONLY,46,98,3.77,5.97,22.45,31.94,0.34,0.33,0.19,36.67,1.17,0.28,30,83.3,44.64,3.0,2,-1.09,-12.65,-3.99,-2.56,-4.0,-1.29,8.52,24.83
EMA_CROSS_SAR,46,98,19.45,32.05,38.13,52.11,0.77,1.04,0.62,28.33,1.44,0.72,60,93.3,100.0,6.0,4,17.37,-9.07,-14.89,-11.43,2.95,20.9,-0.3,19.65
EMA_CROSS_LONG_ONLY,46,99,6.34,10.09,25.01,30.38,0.44,0.43,0.33,38.46,1.24,0.43,26,96.0,44.55,2.6,2,-0.89,-12.64,-3.99,-1.43,-2.96,-1.45,8.71,24.83
EMA_CROSS_SAR,46,99,24.93,41.65,43.6,51.1,0.89,1.2,0.81,28.85,1.53,0.97,52,107.7,100.0,5.2,5,17.84,-9.06,-14.89,-9.44,4.97,20.37,0.05,19.65
EMA_CROSS_LONG_ONLY,46,100,5.82,9.25,24.5,30.39,0.42,0.41,0.3,38.46,1.22,0.41,26,96.0,44.59,2.6,2,-0.89,-12.64,-4.03,-1.43,-2.96,-1.45,8.22,24.83
EMA_CROSS_SAR,46,100,23.72,39.51,42.39,51.14,0.86,1.17,0.77,28.85,1.52,0.95,52,107.7,100.0,5.2,4,17.84,-9.05,-14.96,-9.44,4.97,20.37,-0.85,19.65
EMA_CROSS_LONG_ONLY,46,101,-0.54,-0.84,18.14,35.14,0.17,0.16,-0.02,38.46,1.09,0.19,26,96.2,44.68,2.6,2,-0.89,-16.33,-6.41,-1.26,-2.96,-1.84,9.16,24.83
EMA_CROSS_SAR,46,101,9.45,15.17,28.12,57.19,0.53,0.72,0.27,26.92,1.36,0.72,52,107.7,100.0,5.2,5,17.84,-16.45,-19.16,-9.13,4.97,19.41,0.9,19.65
EMA_CROSS_LONG_ONLY,46,102,0.24,0.37,18.91,34.67,0.2,0.19,0.01,38.46,1.11,0.22,26,96.5,44.79,2.6,2,-0.69,-16.33,-6.2,-1.26,-2.96,-1.55,9.15,24.91
EMA_CROSS_SAR,46,102,11.16,18.0,29.84,56.99,0.58,0.77,0.32,26.92,1.37,0.75,52,107.7,100.0,5.2,5,18.31,-16.45,-18.8,-9.13,4.97,20.13,0.88,19.8
EMA_CROSS_LONG_ONLY,46,103,-0.96,-1.49,17.72,34.73,0.15,0.14,-0.04,38.46,1.08,0.17,26,96.6,44.86,2.6,2,-1.56,-16.47,-6.2,-1.26,-2.9,-1.55,8.91,24.91
EMA_CROSS_SAR,46,103,8.54,13.67,27.21,57.08,0.51,0.69,0.24,26.92,1.35,0.7,52,107.7,100.0,5.2,5,16.27,-16.72,-18.8,-9.13,5.12,20.13,0.43,19.8
EMA_CROSS_LONG_ONLY,46,104,-0.56,-0.87,18.12,34.09,0.16,0.16,-0.03,38.46,1.09,0.18,26,96.5,44.79,2.6,2,-1.69,-15.81,-6.2,-1.26,-2.9,-1.24,8.71,24.43
EMA_CROSS_SAR,46,104,9.39,15.08,28.07,56.4,0.53,0.72,0.27,26.92,1.36,0.72,52,107.7,100.0,5.2,5,15.96,-15.41,-18.8,-9.13,5.12,20.89,0.06,18.87
EMA_CROSS_LONG_ONLY,46,105,0.66,1.04,19.34,34.49,0.22,0.21,0.03,36.0,1.11,0.24,25,100.5,44.88,2.5,2,-1.69,-15.95,-6.2,-1.74,-2.9,-1.18,10.7,24.43
EMA_CROSS_SAR,46,105,11.99,19.39,30.67,56.97,0.59,0.8,0.34,26.0,1.38,0.79,50,112.0,100.0,5.0,5,15.96,-15.7,-18.8,-10.01,5.12,21.03,3.67,18.87
EMA_CROSS_LONG_ONLY,46,106,-0.26,-0.41,18.41,35.1,0.18,0.17,-0.01,37.5,1.1,0.21,24,104.8,44.93,2.4,2,-1.69,-15.25,-6.44,-2.24,-2.9,-1.3,9.75,24.43
EMA_CROSS_SAR,46,106,9.83,15.8,28.51,56.95,0.54,0.73,0.28,27.08,1.37,0.79,48,116.7,100.0,4.8,5,15.96,-14.38,-19.2,-10.93,5.12,20.74,1.88,18.87
EMA_CROSS_LONG_ONLY,46,107,0.14,0.22,18.81,35.64,0.19,0.18,0.01,33.33,1.1,0.23,24,104.9,44.96,2.4,2,-1.69,-15.25,-6.03,-2.24,-2.84,-2.61,11.11,24.43
EMA_CROSS_SAR,46,107,10.69,17.22,29.37,56.52,0.56,0.76,0.3,25.0,1.38,0.81,48,116.7,100.0,4.8,5,15.96,-14.38,-18.49,-10.93,5.25,17.63,4.34,18.87
EMA_CROSS_LONG_ONLY,46,108,0.18,0.29,18.86,35.37,0.2,0.19,0.01,33.33,1.11,0.23,24,105.0,45.0,2.4,2,-1.69,-15.25,-6.23,-2.24,-2.84,-1.99,10.69,24.43
EMA_CROSS_SAR,46,108,10.8,17.4,29.47,56.71,0.57,0.76,0.31,25.0,1.38,0.8,48,116.7,100.0,4.8,5,15.96,-14.38,-18.84,-10.93,5.25,19.02,3.66,18.87
EMA_CROSS_LONG_ONLY,46,109,-1.21,-1.88,17.47,36.2,0.14,0.13,-0.05,33.33,1.08,0.17,24,105.2,45.07,2.4,2,-1.64,-16.28,-6.23,-2.24,-2.96,-1.99,10.58,24.43
EMA_CROSS_SAR,46,109,7.73,12.35,26.4,57.86,0.49,0.66,0.21,25.0,1.34,0.73,48,116.7,100.0,4.8,5,16.07,-16.44,-18.84,-10.93,4.97,19.02,3.45,18.87
EMA_CROSS_LONG_ONLY,46,110,1.06,1.66,19.73,35.76,0.23,0.22,0.05,34.78,1.12,0.28,23,109.8,45.09,2.3,2,-0.78,-16.28,-6.23,-2.24,-3.02,-1.24,11.36,24.43
EMA_CROSS_SAR,46,110,12.59,20.38,31.26,57.91,0.61,0.82,0.35,26.09,1.4,0.87,46,121.7,100.0,4.6,5,18.11,-16.44,-18.84,-10.93,4.85,20.8,4.82,18.87
EMA_CROSS_LONG_ONLY,46,111,0.63,0.99,19.31,36.29,0.21,0.2,0.03,33.33,1.11,0.25,24,105.3,45.12,2.4,2,-0.78,-16.28,-6.36,-2.24,-3.02,-1.92,11.9,24.34
EMA_CROSS_SAR,46,111,11.76,19.0,30.44,58.03,0.59,0.79,0.33,25.0,1.38,0.82,48,116.7,100.0,4.8,5,18.11,-16.44,-19.07,-10.93,4.85,19.27,5.83,18.71
EMA_CROSS_LONG_ONLY,46,112,0.54,0.85,19.22,36.16,0.21,0.2,0.02,33.33,1.11,0.25,24,105.3,45.12,2.4,2,-0.78,-16.28,-6.28,-2.24,-3.02,-1.81,11.57,24.34
EMA_CROSS_SAR,46,112,11.56,18.67,30.24,57.96,0.58,0.78,0.32,25.0,1.38,0.82,48,116.7,100.0,4.8,5,18.11,-16.44,-18.93,-10.93,4.85,19.55,5.22,18.71
EMA_CROSS_LONG_ONLY,46,113,-0.42,-0.65,18.26,36.32,0.17,0.16,-0.02,33.33,1.09,0.21,24,105.2,45.11,2.4,2,-0.6,-16.28,-6.44,-2.33,-3.21,-1.78,11.09,24.0
EMA_CROSS_SAR,46,113,9.44,15.16,28.12,58.34,0.53,0.72,0.26,25.0,1.36,0.78,48,116.7,100.0,4.8,5,18.55,-16.44,-19.2,-11.09,4.43,19.61,4.31,18.05
EMA_CROSS_LONG_ONLY,46,114,-1.05,-1.63,17.63,36.72,0.14,0.14,-0.04,33.33,1.08,0.18,24,105.2,45.09,2.4,2,-0.6,-16.28,-6.6,-2.33,-3.21,-2.23,11.09,24.0
EMA_CROSS_SAR,46,114,8.07,12.9,26.74,58.49,0.5,0.67,0.22,25.0,1.34,0.75,48,116.7,100.0,4.8,5,18.55,-16.44,-19.49,-11.09,4.43,18.52,4.31,18.05
EMA_CROSS_LONG_ONLY,46,115,0.49,0.77,19.16,36.29,0.21,0.2,0.02,33.33,1.11,0.25,24,105.2,45.07,2.4,2,-0.02,-15.99,-6.89,-2.33,-3.21,-2.23,12.12,24.0
EMA_CROSS_SAR,46,115,11.44,18.47,30.12,58.46,0.58,0.78,0.32,25.0,1.38,0.81,48,116.7,100.0,4.8,5,19.94,-15.87,-19.99,-11.09,4.43,18.52,6.25,18.05
EMA_CROSS_LONG_ONLY,46,116,1.42,2.23,20.09,36.0,0.25,0.23,0.06,33.33,1.13,0.29,24,105.2,45.07,2.4,2,-0.02,-15.83,-6.89,-2.33,-3.21,-1.97,12.66,24.0
EMA_CROSS_SAR,46,116,13.52,21.93,32.19,58.31,0.63,0.85,0.38,25.0,1.4,0.86,48,116.7,100.0,4.8,5,19.94,-15.55,-19.99,-11.09,4.43,19.14,7.27,18.05
EMA_CROSS_LONG_ONLY,46,117,0.54,0.85,19.22,36.4,0.21,0.2,0.02,33.33,1.11,0.25,24,105.3,45.14,2.4,3,0.01,-15.83,-7.44,-2.33,-3.21,-2.03,12.38,24.0
EMA_CROSS_SAR,46,117,11.56,18.66,30.24,58.8,0.58,0.78,0.32,25.0,1.38,0.82,48,116.7,100.0,4.8,5,20.0,-15.55,-20.92,-11.09,4.43,19.0,6.74,18.05
EMA_CROSS_LONG_ONLY,46,118,2.42,3.82,21.1,36.43,0.29,0.27,0.1,30.43,1.16,0.37,23,110.0,45.18,2.3,3,0.41,-15.83,-7.44,-2.44,-3.16,-2.03,14.07,24.0
EMA_CROSS_SAR,46,118,15.68,25.6,34.36,58.83,0.68,0.91,0.44,23.91,1.42,0.95,46,121.7,100.0,4.6,5,20.98,-15.55,-20.92,-11.28,4.56,19.0,9.9,18.05
EMA_CROSS_LONG_ONLY,46,119,2.45,3.86,21.13,36.36,0.29,0.28,0.11,30.43,1.16,0.38,23,109.9,45.14,2.3,3,0.33,-15.83,-7.44,-2.44,-3.16,-1.93,14.07,24.0
EMA_CROSS_SAR,46,119,15.75,25.7,34.42,58.83,0.68,0.92,0.44,23.91,1.43,0.95,46,121.7,100.0,4.6,5,20.78,-15.55,-20.92,-11.28,4.56,19.25,9.9,18.05
EMA_CROSS_LONG_ONLY,46,120,0.59,0.92,19.26,36.85,0.21,0.2,0.03,30.43,1.12,0.29,23,110.0,45.16,2.3,2,-0.47,-15.8,-7.67,-2.71,-3.16,-1.88,13.39,24.0
EMA_CROSS_SAR,46,120,11.58,18.7,30.26,59.23,0.59,0.79,0.32,23.91,1.38,0.87,46,121.7,100.0,4.6,5,18.86,-15.49,-21.31,-11.77,4.56,19.38,8.59,18.05
EMA_CROSS_LONG_ONLY,46,121,2.02,3.18,20.7,35.95,0.27,0.26,0.09,30.43,1.15,0.36,23,110.1,45.21,2.3,2,-0.47,-15.8,-7.15,-2.71,-2.83,-2.1,14.24,24.0
EMA_CROSS_SAR,46,121,14.79,24.08,33.46,58.49,0.66,0.89,0.41,23.91,1.41,0.93,46,121.7,100.0,4.6,5,18.86,-15.49,-20.42,-11.77,5.27,18.83,10.22,18.05
EMA_CROSS_LONG_ONLY,46,122,1.55,2.43,20.22,36.24,0.25,0.24,0.07,30.43,1.14,0.34,23,110.0,45.2,2.3,2,-0.47,-15.8,-7.15,-2.71,-3.41,-1.97,14.24,24.0
EMA_CROSS_SAR,46,122,13.71,22.27,32.39,58.98,0.64,0.85,0.38,23.91,1.4,0.91,46,121.7,100.0,4.6,5,18.86,-15.49,-20.42,-11.77,4.01,19.14,10.22,18.05
EMA_CROSS_LONG_ONLY,46,123,0.9,1.42,19.58,36.47,0.23,0.22,0.04,30.43,1.13,0.31,23,110.0,45.18,2.3,2,-0.75,-15.8,-7.15,-2.71,-3.51,-2.21,14.24,24.0
EMA_CROSS_SAR,46,123,12.28,19.86,30.95,59.07,0.6,0.81,0.34,23.91,1.39,0.88,46,121.7,100.0,4.6,5,18.2,-15.49,-20.42,-11.77,3.79,18.55,10.22,18.05
EMA_CROSS_LONG_ONLY,46,124,0.65,1.01,19.32,36.6,0.21,0.21,0.03,30.43,1.12,0.31,23,109.9,45.14,2.3,2,-0.49,-16.69,-7.0,-2.71,-3.51,-2.21,14.68,24.0
EMA_CROSS_SAR,46,124,11.69,18.88,30.37,59.81,0.59,0.79,0.32,23.91,1.38,0.87,46,121.7,100.0,4.6,5,18.82,-17.27,-20.17,-11.77,3.79,18.55,11.06,18.05
